Invoice ID,Date,Quarter,Month_Name,Is_Weekend,Time,Shopping_Period,Store_Name,Branch,Store_Size,City,Customer type,Membership_Level,Gender,Age_Group,Product line,Eco_Premium,Unit price,Quantity,Tax 5%,Sales,Payment,cogs,gross margin percentage,gross income,Rating,Is_Holiday_Season,Is_Promotion
649-11-3678,2025-02-26,Q1,二月,False,20:26:00,夜間,家樂福高雄店,家樂福,大型,新北市,Member,銀卡會員,Female,26-35,食品飲料,False,687.62,9,309.43,6498.05,現金,6188.62,4.761904762,309.43,5.5,False,True
622-20-1945,2025-01-18,Q1,一月,True,15:08:00,下午,好市多台中店,好市多,大型,桃園市,Member,金卡會員,Female,36-45,美妝保養,True,1332.79,1,66.64,1399.43,現金,1332.79,4.761904762,66.64,8.4,True,False
372-94-8041,2025-02-15,Q1,二月,True,18:03:00,晚餐,美廉社中和店,美廉社,小型,桃園市,Normal,非會員,Male,65+,美妝保養,True,423.01,6,126.9,2664.95,電子支付,2538.04,4.761904762,126.9,9.8,False,True
563-91-7120,2025-03-08,Q1,三月,True,13:21:00,午餐,全聯三重店,全聯,中型,桃園市,Member,一般會員,Female,46-55,時尚配件,False,1853.1,5,463.28,9728.78,現金,9265.5,4.761904762,463.28,6.7,False,True
746-54-5508,2025-01-17,Q1,一月,False,12:48:00,午餐,好市多中和店,好市多,大型,台中市,Member,VIP會員,Male,56-65,居家生活,True,727.59,6,218.28,4583.82,信用卡,4365.55,4.761904762,218.28,9.4,True,True
276-54-0879,2025-03-12,Q1,三月,False,19:53:00,晚餐,楓康台中店,楓康,中型,台北市,Normal,非會員,Male,65+,運動休閒,False,2814.91,4,562.98,11822.63,電子支付,11259.65,4.761904762,562.98,6.4,False,True
815-11-1168,2025-03-09,Q1,三月,True,19:09:00,晚餐,全聯松山店,全聯,中型,台中市,Member,一般會員,Male,56-65,食品飲料,False,2993.4,5,748.35,15715.35,現金,14967.0,4.761904762,748.35,5.4,False,False
719-76-3868,2025-03-12,Q1,三月,False,16:30:00,下午,愛買大直店,愛買,大型,新北市,Member,一般會員,Male,26-35,食品飲料,False,2577.26,4,515.45,10824.48,現金,10309.03,4.761904762,515.45,8.6,False,False
730-61-8757,2025-01-25,Q1,一月,True,10:11:00,早晨,好市多中和店,好市多,大型,台中市,Member,金卡會員,Male,36-45,美妝保養,True,1728.71,4,345.74,7260.56,信用卡,6914.82,4.761904762,345.74,4.0,True,False
340-66-0321,2025-03-25,Q1,三月,False,13:07:00,午餐,好市多汐止店,好市多,大型,新北市,Member,VIP會員,Male,18-25,3C配件,False,1229.33,4,245.87,5163.19,現金,4917.33,4.761904762,245.87,7.6,False,False
868-81-1752,2025-02-07,Q1,二月,False,18:48:00,晚餐,大潤發古亭店,大潤發,大型,台中市,Member,金卡會員,Male,36-45,居家生活,True,615.02,9,276.76,5811.93,現金,5535.17,4.761904762,276.76,6.8,False,True
634-97-8956,2025-02-17,Q1,二月,False,17:27:00,晚餐,大潤發台中店,大潤發,大型,新北市,Member,一般會員,Male,46-55,食品飲料,False,918.9,3,137.83,2894.53,信用卡,2756.69,4.761904762,137.83,9.1,False,False
566-71-1091,2025-02-03,Q1,二月,False,15:59:00,下午,家樂福重慶店,家樂福,大型,台中市,Member,一般會員,Male,46-55,時尚配件,False,2309.68,5,577.42,12125.8,現金,11548.38,4.761904762,577.42,5.5,True,True
442-48-3607,2025-03-14,Q1,三月,False,11:21:00,午餐,全聯南京店,全聯,中型,台南市,Member,一般會員,Male,46-55,食品飲料,False,704.4,2,70.44,1479.24,信用卡,1408.8,4.761904762,70.44,7.9,False,True
835-16-0096,2025-03-24,Q1,三月,False,13:48:00,午餐,愛買復興店,愛買,大型,桃園市,Member,銀卡會員,Male,36-45,運動休閒,False,401.93,5,100.48,2110.12,電子支付,2009.64,4.761904762,100.48,8.5,False,True
527-09-6272,2025-03-21,Q1,三月,False,10:17:00,早晨,全聯台中店,全聯,中型,台中市,Member,一般會員,Female,26-35,3C配件,False,853.5,5,213.38,4480.88,信用卡,4267.5,4.761904762,213.38,9.1,False,False
898-04-2717,2025-03-19,Q1,三月,False,15:49:00,下午,美廉社忠孝店,美廉社,小型,台北市,Normal,非會員,Male,65+,時尚配件,False,2117.81,9,953.01,20013.29,電子支付,19060.27,4.761904762,953.01,7.5,False,True
692-27-8933,2025-02-24,Q1,二月,False,13:02:00,午餐,好市多桃園店,好市多,大型,台中市,Member,金卡會員,Female,36-45,運動休閒,False,1959.29,6,587.79,12343.52,現金,11755.74,4.761904762,587.79,5.2,False,False
633-09-3463,2025-03-28,Q1,三月,False,12:58:00,午餐,好市多內湖店,好市多,大型,桃園市,Member,VIP會員,Female,36-45,3C配件,False,1611.05,3,241.66,5074.8,信用卡,4833.14,4.761904762,241.66,9.5,False,False
374-17-3652,2025-02-05,Q1,二月,False,15:26:00,下午,全聯中和店,全聯,中型,台中市,Normal,非會員,Female,18-25,食品飲料,False,1284.6,9,578.07,12139.47,信用卡,11561.4,4.761904762,578.07,8.9,True,False
378-07-7001,2025-02-10,Q1,二月,False,18:23:00,晚餐,全聯南京店,全聯,中型,台中市,Member,一般會員,Male,56-65,3C配件,False,1442.7,3,216.41,4544.51,信用卡,4328.1,4.761904762,216.41,7.8,False,False
433-75-6987,2025-03-05,Q1,三月,False,19:06:00,晚餐,全聯逢甲店,全聯,中型,台中市,Member,一般會員,Female,18-25,美妝保養,True,1679.1,7,587.69,12341.39,電子支付,11753.7,4.761904762,587.69,8.9,False,True
873-95-4984,2025-02-15,Q1,二月,True,20:21:00,夜間,大潤發中和店,大潤發,大型,台北市,Normal,非會員,Female,36-45,美妝保養,True,2147.82,7,751.74,15786.45,現金,15034.72,4.761904762,751.74,7.7,False,False
416-13-5917,2025-01-30,Q1,一月,False,16:24:00,下午,全聯板橋店,全聯,中型,台中市,Member,銀卡會員,Female,46-55,食品飲料,False,2910.9,5,727.73,15282.23,電子支付,14554.5,4.761904762,727.73,9.3,True,True
150-89-8043,2025-02-14,Q1,二月,False,15:04:00,下午,好市多台中店,好市多,大型,新北市,Member,金卡會員,Male,36-45,運動休閒,False,1509.62,3,226.44,4755.29,電子支付,4528.85,4.761904762,226.44,6.2,False,False
135-84-8019,2025-02-27,Q1,二月,False,16:10:00,下午,好市多高雄店,好市多,大型,新北市,Member,金卡會員,Female,56-65,時尚配件,False,2634.81,9,1185.67,24898.99,電子支付,23713.32,4.761904762,1185.67,7.6,False,False
441-94-7118,2025-02-04,Q1,二月,False,12:14:00,午餐,美廉社新莊店,美廉社,小型,新北市,Normal,非會員,Male,56-65,3C配件,False,1994.45,1,99.72,2094.18,電子支付,1994.45,4.761904762,99.72,7.3,True,True
725-96-3778,2025-01-20,Q1,一月,False,10:13:00,早晨,全聯中和店,全聯,中型,台南市,Normal,非會員,Female,18-25,居家生活,True,2677.5,8,1071.0,22491.0,現金,21420.0,4.761904762,1071.0,4.7,True,False
531-80-1784,2025-03-28,Q1,三月,False,17:38:00,晚餐,大潤發板橋店,大潤發,大型,台中市,Member,一般會員,Male,46-55,3C配件,False,726.74,7,254.36,5341.53,現金,5087.17,4.761904762,254.36,5.1,False,True
400-45-1220,2025-02-27,Q1,二月,False,11:06:00,午餐,愛買大直店,愛買,大型,台中市,Normal,非會員,Female,18-25,美妝保養,True,369.12,10,184.56,3875.73,信用卡,3691.17,4.761904762,184.56,4.8,False,False
860-79-0874,2025-02-15,Q1,二月,True,14:53:00,下午,好市多新莊店,好市多,大型,高雄市,Member,金卡會員,Female,36-45,時尚配件,False,3357.33,10,1678.67,35252.0,電子支付,33573.33,4.761904762,1678.67,6.6,False,False
834-61-8124,2025-01-26,Q1,一月,True,18:22:00,晚餐,家樂福汐止店,家樂福,大型,高雄市,Member,銀卡會員,Male,56-65,3C配件,False,1550.08,7,542.53,11393.09,現金,10850.56,4.761904762,542.53,5.5,True,True
115-99-4379,2025-03-14,Q1,三月,False,19:02:00,晚餐,家樂福汐止店,家樂福,大型,高雄市,Normal,非會員,Female,26-35,時尚配件,False,1641.24,7,574.44,12063.14,信用卡,11488.7,4.761904762,574.44,8.5,False,False
565-67-6697,2025-03-01,Q1,三月,True,14:16:00,下午,好市多內湖店,好市多,大型,高雄市,Member,金卡會員,Male,65+,居家生活,True,912.87,9,410.79,8626.62,現金,8215.83,4.761904762,410.79,4.8,False,False
320-49-6392,2025-03-04,Q1,三月,False,15:44:00,下午,好市多台中店,好市多,大型,台中市,Member,金卡會員,Female,26-35,3C配件,False,1022.41,1,51.12,1073.54,電子支付,1022.41,4.761904762,51.12,8.4,False,False
889-04-9723,2025-01-07,Q1,一月,False,12:20:00,午餐,家樂福汐止店,家樂福,大型,台北市,Member,一般會員,Female,46-55,食品飲料,False,2673.13,4,534.63,11227.15,信用卡,10692.52,4.761904762,534.63,7.8,True,True
632-90-0281,2025-03-08,Q1,三月,True,20:01:00,夜間,楓康北投店,楓康,中型,台北市,Member,一般會員,Female,26-35,時尚配件,False,1081.44,10,540.72,11355.12,信用卡,10814.4,4.761904762,540.72,9.3,False,True
554-42-2417,2025-01-09,Q1,一月,False,13:45:00,午餐,好市多新莊店,好市多,大型,台北市,Member,金卡會員,Female,26-35,運動休閒,False,3226.83,10,1613.41,33881.68,電子支付,32268.26,4.761904762,1613.41,5.2,True,False
453-63-6187,2025-03-01,Q1,三月,True,15:40:00,下午,家樂福汐止店,家樂福,大型,台中市,Member,一般會員,Male,26-35,3C配件,False,824.67,3,123.7,2597.71,電子支付,2474.01,4.761904762,123.7,6.5,False,True
578-80-7669,2025-03-16,Q1,三月,True,16:58:00,下午,美廉社台南店,美廉社,小型,新北市,Normal,非會員,Male,65+,運動休閒,False,2078.17,1,103.91,2182.08,現金,2078.17,4.761904762,103.91,5.6,False,True
612-36-5536,2025-02-17,Q1,二月,False,11:12:00,午餐,美廉社大安店,美廉社,小型,台南市,Normal,非會員,Male,36-45,食品飲料,False,2244.21,8,897.68,18851.37,信用卡,17953.69,4.761904762,897.68,7.4,False,True
605-72-4132,2025-02-27,Q1,二月,False,15:12:00,下午,全聯一中店,全聯,中型,桃園市,Normal,非會員,Female,26-35,食品飲料,False,2834.1,8,1133.64,23806.44,現金,22672.8,4.761904762,1133.64,9.1,False,False
471-41-2823,2025-03-07,Q1,三月,False,20:37:00,夜間,全聯桃園店,全聯,中型,台北市,Member,一般會員,Male,56-65,食品飲料,False,2993.7,2,299.37,6286.77,電子支付,5987.4,4.761904762,299.37,8.0,False,False
462-67-9126,2025-01-21,Q1,一月,False,17:44:00,晚餐,全聯南京店,全聯,中型,台南市,Member,一般會員,Male,36-45,居家生活,True,2196.6,6,658.98,13838.58,現金,13179.6,4.761904762,658.98,7.2,True,False
272-27-9238,2025-02-18,Q1,二月,False,16:23:00,下午,好市多桃園店,好市多,大型,台北市,Member,金卡會員,Female,56-65,食品飲料,False,1394.32,4,278.86,5856.16,現金,5577.3,4.761904762,278.86,7.1,False,False
834-25-9262,2025-01-06,Q1,一月,False,12:12:00,午餐,愛買景美店,愛買,大型,新北市,Member,一般會員,Female,26-35,時尚配件,False,2233.29,4,446.66,9379.84,現金,8933.18,4.761904762,446.66,9.1,True,True
122-61-9553,2025-03-14,Q1,三月,False,19:33:00,晚餐,大潤發桃園店,大潤發,大型,新北市,Member,一般會員,Female,46-55,3C配件,False,1433.37,9,645.02,13545.32,現金,12900.31,4.761904762,645.02,5.6,False,False
468-88-0009,2025-03-24,Q1,三月,False,10:29:00,早晨,全聯一中店,全聯,中型,台中市,Member,一般會員,Male,26-35,居家生活,True,1978.2,4,395.64,8308.44,現金,7912.8,4.761904762,395.64,6.0,False,True
613-59-9758,2025-01-27,Q1,一月,False,14:28:00,下午,大潤發桃園店,大潤發,大型,台北市,Member,一般會員,Female,36-45,運動休閒,False,401.07,10,200.54,4211.29,現金,4010.75,4.761904762,200.54,5.4,True,True
254-31-0042,2025-03-06,Q1,三月,False,12:46:00,午餐,好市多台中店,好市多,大型,台中市,Member,金卡會員,Male,18-25,3C配件,False,726.91,9,327.11,6869.35,信用卡,6542.23,4.761904762,327.11,7.8,False,False
201-86-2184,2025-02-02,Q1,二月,True,19:40:00,晚餐,大潤發景平店,大潤發,大型,台中市,Member,一般會員,Female,18-25,3C配件,False,733.44,7,256.7,5390.8,現金,5134.09,4.761904762,256.7,9.9,True,False
261-12-8671,2025-01-25,Q1,一月,True,19:39:00,晚餐,全聯忠孝店,全聯,中型,新北市,Member,一般會員,Female,36-45,時尚配件,False,1828.8,2,182.88,3840.48,信用卡,3657.6,4.761904762,182.88,4.9,True,False
730-70-9830,2025-03-14,Q1,三月,False,17:54:00,晚餐,全聯台中店,全聯,中型,台北市,Normal,非會員,Female,46-55,居家生活,True,2103.3,6,630.99,13250.79,電子支付,12619.8,4.761904762,630.99,5.2,False,True
382-25-8917,2025-01-29,Q1,一月,False,12:25:00,午餐,好市多中和店,好市多,大型,桃園市,Member,金卡會員,Male,36-45,時尚配件,False,1422.72,6,426.82,8963.17,現金,8536.35,4.761904762,426.82,8.9,True,True
422-29-8786,2025-01-03,Q1,一月,False,16:47:00,下午,美廉社台南店,美廉社,小型,台中市,Member,一般會員,Female,18-25,居家生活,True,1859.73,5,464.93,9763.61,信用卡,9298.67,4.761904762,464.93,9.1,True,True
667-23-5919,2025-01-14,Q1,一月,False,12:52:00,午餐,好市多新莊店,好市多,大型,桃園市,Member,金卡會員,Female,36-45,時尚配件,False,3269.43,5,817.36,17164.49,電子支付,16347.14,4.761904762,817.36,7.0,True,False
843-01-4703,2025-01-05,Q1,一月,True,19:50:00,晚餐,全聯台中店,全聯,中型,新北市,Normal,非會員,Female,36-45,居家生活,True,1061.4,9,477.63,10030.23,信用卡,9552.6,4.761904762,477.63,9.6,True,False
743-88-1662,2025-02-22,Q1,二月,True,18:17:00,晚餐,大潤發中崙店,大潤發,大型,台北市,Member,銀卡會員,Male,26-35,運動休閒,False,2667.04,7,933.46,19602.71,電子支付,18669.25,4.761904762,933.46,8.7,False,True
595-86-2894,2025-02-06,Q1,二月,False,17:20:00,晚餐,愛買景美店,愛買,大型,台北市,Normal,非會員,Male,26-35,時尚配件,False,2651.63,4,530.33,11136.83,電子支付,10606.51,4.761904762,530.33,9.4,False,False
182-69-8360,2025-01-30,Q1,一月,False,13:32:00,午餐,大潤發安和店,大潤發,大型,台中市,Normal,非會員,Female,36-45,3C配件,False,660.54,4,132.11,2774.29,信用卡,2642.18,4.761904762,132.11,4.0,True,True
289-15-7034,2025-01-11,Q1,一月,True,10:37:00,早晨,好市多汐止店,好市多,大型,台北市,Member,VIP會員,Male,26-35,運動休閒,False,2783.58,4,556.72,11691.02,信用卡,11134.31,4.761904762,556.72,7.5,True,True
462-78-5240,2025-03-19,Q1,三月,False,14:35:00,下午,全聯新莊店,全聯,中型,桃園市,Member,一般會員,Female,36-45,3C配件,False,798.3,2,79.83,1676.43,現金,1596.6,4.761904762,79.83,4.2,False,False
868-52-7573,2025-01-14,Q1,一月,False,12:09:00,午餐,美廉社大安店,美廉社,小型,新北市,Normal,非會員,Female,26-35,食品飲料,False,2763.41,5,690.85,14507.89,現金,13817.03,4.761904762,690.85,9.9,True,True
153-58-4872,2025-03-01,Q1,三月,True,15:32:00,下午,愛買景美店,愛買,大型,桃園市,Normal,非會員,Female,46-55,食品飲料,False,2047.64,4,409.53,8600.1,電子支付,8190.57,4.761904762,409.53,4.2,False,True
662-72-2873,2025-01-06,Q1,一月,False,13:58:00,午餐,好市多桃園店,好市多,大型,桃園市,Member,金卡會員,Female,26-35,食品飲料,False,1384.18,5,346.05,7266.95,電子支付,6920.91,4.761904762,346.05,9.9,True,False
525-88-7307,2025-01-30,Q1,一月,False,13:19:00,午餐,全聯中山店,全聯,中型,台南市,Normal,非會員,Male,18-25,運動休閒,False,2274.6,1,113.73,2388.33,電子支付,2274.6,4.761904762,113.73,5.8,True,True
689-16-9784,2025-03-11,Q1,三月,False,13:37:00,午餐,家樂福內湖店,家樂福,大型,高雄市,Member,銀卡會員,Male,36-45,食品飲料,False,1402.54,6,420.76,8835.99,現金,8415.23,4.761904762,420.76,6.0,False,True
725-56-0833,2025-02-20,Q1,二月,False,16:49:00,下午,愛買楊梅店,愛買,大型,台中市,Normal,非會員,Female,18-25,美妝保養,True,883.69,10,441.85,9278.78,電子支付,8836.93,4.761904762,441.85,10.0,False,True
394-41-0748,2025-01-27,Q1,一月,False,14:55:00,下午,全聯中山店,全聯,中型,桃園市,Member,銀卡會員,Female,65+,時尚配件,False,1622.1,9,729.94,15328.84,電子支付,14598.9,4.761904762,729.94,9.5,True,False
596-42-3999,2025-03-10,Q1,三月,False,14:04:00,下午,好市多中和店,好市多,大型,高雄市,Member,金卡會員,Male,18-25,食品飲料,False,616.02,7,215.61,4527.73,信用卡,4312.13,4.761904762,215.61,6.6,False,False
541-89-9860,2025-02-15,Q1,二月,True,12:31:00,午餐,大潤發台中店,大潤發,大型,台中市,Member,一般會員,Female,56-65,時尚配件,False,2247.81,3,337.17,7080.59,現金,6743.42,4.761904762,337.17,8.1,False,False
173-82-9529,2025-01-26,Q1,一月,True,14:51:00,下午,好市多汐止店,好市多,大型,桃園市,Member,金卡會員,Female,56-65,時尚配件,False,1283.09,10,641.54,13472.44,現金,12830.9,4.761904762,641.54,9.7,True,False
563-36-9814,2025-02-13,Q1,二月,False,18:27:00,晚餐,美廉社中正店,美廉社,小型,台中市,Member,一般會員,Male,18-25,3C配件,False,2129.45,1,106.47,2235.92,電子支付,2129.45,4.761904762,106.47,7.2,False,True
308-47-4913,2025-03-09,Q1,三月,True,12:45:00,午餐,愛買中壢店,愛買,大型,新北市,Normal,非會員,Female,18-25,運動休閒,False,1428.89,10,714.45,15003.38,信用卡,14288.93,4.761904762,714.45,6.2,False,True
885-17-6250,2025-03-06,Q1,三月,False,10:36:00,早晨,好市多內湖店,好市多,大型,台北市,Member,金卡會員,Female,65+,美妝保養,True,2696.01,1,134.8,2830.81,電子支付,2696.01,4.761904762,134.8,7.3,False,False
726-27-2396,2025-01-24,Q1,一月,False,20:36:00,夜間,全聯新莊店,全聯,中型,桃園市,Member,一般會員,Female,18-25,美妝保養,True,2325.0,5,581.25,12206.25,電子支付,11625.0,4.761904762,581.25,4.3,True,True
316-01-3952,2025-03-13,Q1,三月,False,14:16:00,下午,好市多汐止店,好市多,大型,台中市,Member,VIP會員,Female,36-45,食品飲料,False,1834.87,5,458.72,9633.06,電子支付,9174.34,4.761904762,458.72,4.6,False,False
760-54-1821,2025-03-15,Q1,三月,True,10:26:00,早晨,全聯永和店,全聯,中型,台南市,Normal,非會員,Male,18-25,居家生活,True,407.7,9,183.47,3852.76,現金,3669.3,4.761904762,183.47,5.8,False,False
793-10-3222,2025-03-05,Q1,三月,False,13:30:00,午餐,大潤發台中店,大潤發,大型,桃園市,Member,銀卡會員,Female,26-35,美妝保養,True,1146.81,6,344.04,7224.88,信用卡,6880.83,4.761904762,344.04,8.3,False,True
346-12-3257,2025-03-04,Q1,三月,False,16:28:00,下午,大潤發古亭店,大潤發,大型,台北市,Normal,非會員,Male,36-45,3C配件,False,537.37,9,241.82,5078.18,現金,4836.36,4.761904762,241.82,8.0,False,False
110-05-6330,2025-03-25,Q1,三月,False,20:18:00,夜間,好市多桃園店,好市多,大型,台中市,Member,VIP會員,Female,18-25,食品飲料,False,1333.13,6,399.94,8398.71,電子支付,7998.77,4.761904762,399.94,9.4,False,False
651-61-0874,2025-03-12,Q1,三月,False,20:04:00,夜間,美廉社信義店,美廉社,小型,台北市,Normal,非會員,Male,65+,居家生活,True,1281.22,4,256.24,5381.12,信用卡,5124.87,4.761904762,256.24,6.2,False,False
236-86-3015,2025-02-04,Q1,二月,False,13:38:00,午餐,全聯中和店,全聯,中型,高雄市,Normal,非會員,Male,18-25,居家生活,True,419.4,1,20.97,440.37,電子支付,419.4,4.761904762,20.97,9.8,True,True
831-64-0259,2025-02-22,Q1,二月,True,10:43:00,早晨,好市多新莊店,好市多,大型,高雄市,Member,VIP會員,Female,46-55,時尚配件,False,1343.95,5,335.99,7055.72,電子支付,6719.74,4.761904762,335.99,9.6,False,False
587-03-7455,2025-02-16,Q1,二月,True,17:30:00,晚餐,楓康北投店,楓康,中型,台中市,Member,一般會員,Female,18-25,時尚配件,False,2816.35,7,985.72,20700.19,電子支付,19714.46,4.761904762,985.72,4.9,False,False
882-40-4577,2025-01-19,Q1,一月,True,15:28:00,下午,好市多汐止店,好市多,大型,台中市,Member,金卡會員,Male,26-35,運動休閒,False,2274.06,4,454.81,9551.05,信用卡,9096.24,4.761904762,454.81,8.0,True,True
